datetime,time,cpu temperature,humidity,pressure,temperature (humidity),temperature (pressure),orientation radians pitch,orientation radians yaw,orientation radians roll,orientation degrees pitch,orientation degrees yaw,orientation degrees roll,compass raw x,compass raw y,compass raw z,gyroscope raw x,gyroscope raw y,gyroscope raw z,accelerometer raw x,accelerometer raw y,accelerometer raw z,joystick up,joystick down,joystick right,joystick left,joystick button
2016-03-28 12:36:01.173653,1459168561.173694,48.692,32.276710510253906,994.092529296875,33.89413070678711,33.633331298828125,-0.0010460081975907087,3.0362775325775146,0.025410635396838188,359.9391087301472,173.97095604745107,1.456463135311172,-28.357149124145508,-2.431607484817505,18.167591094970703,-0.0006743147969245911,0.0003642365336418152,-0.00029338488820940256,0.0021820133551955223,0.02622159756720066,0.999400794506073,0,0,0,0,0
2016-03-28 12:36:02.170290,1459168562.170347,48.692,32.36015701293945,994.11328125,33.83673858642578,33.63750076293945,-0.0023962571285665035,3.034210205078125,0.025467701256275177,359.86358690160756,173.84226162310966,1.457405167808105,-27.82984161376953,-2.8045706748962402,18.3846435546875,0.0005493834614753723,0.00032317638397216797,-0.0005970045458525419,0.0016971214208751917,0.026464389637112617,0.9996444582939148,0,0,0,0,0
2016-03-28 12:36:03.183048,1459168563.183108,47.615,32.454036712646484,994.10009765625,33.89413070678711,33.641666412353516,-0.0018967492505908012,3.0328335762023926,0.025438928976655006,359.8927264562883,173.77740214675123,1.4474033162639734,-27.968055725097656,-2.457841157913208,18.05135726928711,-0.000727139413356781,0.00018416345119476318,0.0018240530043840408,0.0009697836940176785,0.026464389637112617,0.9996444582939148,0,0,0,0,0
2016-03-28 12:36:04.216037,1459168564.216108,47.615,35.378135681152344,994.090576171875,33.89413070678711,33.647918701171875,-0.0017815822502598166,3.0390608310699463,0.024953048676252365,359.90091436566934,174.15337673980375,1.4285958567758144,-28.17633628845215,-2.1794285774230957,17.898828506469727,0.0001894533634185791,0.0015075430274009705,0.00181968929246068,0.00048489184700883925,0.02622159756720066,0.9991570711135864,0,0,0,0,0
2016-03-28 12:36:05.180127,1459168565.1802,48.154,32.06809616088867,994.100341796875,33.91326141357422,33.65208435058594,-0.0018926892662420869,3.036696672439575,0.025087613612413406,359.8946456994244,173.97374276463242,1.4371887683602194,-28.00633430480957,-2.806096315383911,18.496070861816406,-0.002253688871860504,-0.0003248676657676697,0.0009026873740367591,-0.002715192036703229,0.023793673142790794,0.9996444582939148,0,0,0,0,0
2016-03-28 12:36:06.171903,1459168566.171963,47.615,32.099388122558594,994.110595703125,33.97065734863281,33.66041564941406,-0.0030331106390804052,3.03920316696167,0.0249310489743948,359.8274359376303,174.14061794643416,1.4315924955524517,-27.872556686401367,-2.2151858806610107,18.69822120666504,0.0032442286610603333,0.0018146857619285583,0.0018169695977121592,0.0029093509074300528,0.025250427424907684,0.999400794506073,0,0,0,0,0
2016-03-28 12:36:07.179200,1459168567.17925,48.154,34.68622589111328,994.09912109375,33.875,33.65416717529297,-0.0025199512019753456,3.047903060913086,0.02526373788714409,359.85591802657245,174.63844311427974,1.4456563886620368,-27.973827362060547,-2.0747854709625244,18.371191024780273,-0.0007262304425239563,0.00028861314058303833,0.0008982106228359044,0.0014546754537150264,0.025736013427376747,0.9991570711135864,0,0,0,0,0
2016-03-28 12:36:08.168643,1459168568.168678,48.692,33.055545806884766,994.112548828125,33.91326141357422,33.65625,-0.0008488711901009083,3.048574447631836,0.025363285094499588,359.9501169073459,174.69462825039224,1.4498382787030828,-28.016605377197266,-1.512338638305664,18.485044479370117,0.0008012130856513977,-1.644343137741089e-05,-0.000936163472943008,0.00048489184700883925,0.02355087921023369,0.999400794506073,0,0,0,0,0
2016-03-28 12:36:09.168185,1459168569.16822,49.23,31.8316650390625,994.09716796875,33.875,33.65625,-0.0011486380826681852,3.0594139099121094,0.025491954758763313,20622.659653992123,10043.73265339048,83.67287263200629,-28.077363967895508,-1.7768570184707642,17.675827026367188,-0.0004212707281112671,-0.00032204389572143555,0.0005887692095711827,0.0021820133551955223,0.02622159756720066,0.9998881816864014,0,0,0,0,0
2016-03-28 12:36:10.170075,1459168570.170109,49.23,32.78086853027344,994.126220703125,33.85586929321289,33.662498474121094,-0.0017324587097391486,3.060007333755493,0.025128623470664024,359.9024236373727,175.30526082256972,1.4437656002007069,-28.21274757385254,-2.0355005264282227,18.914579391479492,0.0004968270659446716,-0.00032150745391845703,0.0011916841613128781,0.00315179699100554,0.024279257282614708,0.999400794506073,0,0,0,0,0
2016-03-28 12:36:11.172555,1459168571.17259,48.692,32.304527282714844,994.108642578125,33.83673858642578,33.66875076293945,-0.0016931382706388831,3.0610837936401367,0.02528347074985504,359.9043939935358,175.4210188686231,1.4455532954942518,-28.15607261657715,-1.3348606824874878,18.022493362426758,0.0014129877090454102,0.0008993968367576599,0.0024174265563488007,0.001939567388035357,0.02840672992169857,1.0001319646835327,0,0,0,0,0
2016-03-28 12:36:12.173213,1459168572.173275,48.692,31.981172561645508,994.1220703125,33.93239212036133,33.66666793823242,-0.002158952644094825,3.057180404663086,0.02507588267326355,359.8764318327339,175.1731786244,1.435020716907269,-27.822336196899414,-1.6630918979644775,18.834909439086914,0.0004975870251655579,-0.000626005232334137,0.0005827958812005818,0.0021820133551955223,0.02622159756720066,1.0006192922592163,0,0,0,0,0
2016-03-28 12:36:13.211776,1459168573.21184,48.692,28.959716796875,994.140869140625,33.989784240722656,33.68541717529297,-0.0021902709268033504,3.0537140369415283,0.024913538247346878,359.8732907461285,174.9632049489355,1.4243432102438351,-27.96201515197754,-2.124692678451538,18.85722541809082,0.0001926124095916748,-1.3783574104309082e-05,0.0008868556469678879,0.001212229602970183,0.02403646521270275,1.000862956047058,0,0,0,0,0
2016-03-28 12:36:14.175692,1459168574.17575,48.154,32.440128326416016,994.135009765625,33.93239212036133,33.68333435058594,-0.0024412174243479967,3.054405689239502,0.025044523179531097,359.86222457235283,175.01389861295533,1.4356488808674988,-28.289653778076172,-1.8204203844070435,18.605058670043945,0.0023313909769058228,0.0024313926696777344,0.0005737216561101377,0.002424459205940366,0.02355087921023369,1.0001319646835327,0,0,0,0,0
